seqnames	start	end	width	strand	gene_name	count
chr9	121453208	121453444	237	+	Trak1	Trak1:SE08
chr9	121466907	121466977	71	+	Trak1	Trak1:SE09
chr9	121468985	121469087	103	+	Trak1	Trak1:SE10
chr9	121493369	121493531	163	-	Cck	Cck:SE01
chr9	121586803	121586990	188	-	Lyzl4	Lyzl4:SE01
chr9	121700553	121700677	125	-	Sec22c	Sec22c:SE01
chr9	121856721	121856872	152	-	Higd1a	Higd1a:SE01
chr9	121902037	121902148	112	+	Ackr2	Ackr2:SE01
chr9	121984100	121984156	57	-	Pomgnt2	Pomgnt2:SE01
chr9	121994845	121994950	106	-	Pomgnt2	Pomgnt2:SE02
chr9	122131893	122131942	50	+	Snrk	Snrk:SE01
chr9	122132628	122132750	123	+	Snrk	Snrk:SE02
chr9	122133987	122134076	90	+	Snrk	Snrk:SE03
chr9	122365136	122365221	86	+	Abhd5	Abhd5:SE01
chr9	122367889	122368261	373	+	Abhd5	Abhd5:SE02
chr9	123098923	123098974	52	-	Zdhhc3	Zdhhc3:SE01
chr9	123112434	123112688	255	-	Zdhhc3	Zdhhc3:SE02
chr9	123413017	123413217	201	+	Lars2	Lars2:SE01
chr9	123715300	123715424	125	-	Lztfl1	Lztfl1:SE01
chr9	123772843	123772910	68	+	Ccr9	Ccr9:SE01
chr9	123845153	123845269	117	-	Fyco1	Fyco1:SE01
chr9	124304656	124304718	63	-	2010315B03Rik	2010315B03Rik:SE01
chr9	124311676	124311750	75	-	2010315B03Rik	2010315B03Rik:SE02
chr10	3802740	3802800	61	+	Plekhg1	Plekhg1:SE01
chr10	4428409	4428465	57	-	Rmnd1	Rmnd1:SE01
chr10	4546766	4546939	174	+	Ccdc170	Ccdc170:SE01
chr10	4669223	4669332	110	+	Esr1	Esr1:SE01
chr10	4891940	4892044	105	+	Esr1	Esr1:SE02
chr10	4939212	4939350	139	+	Esr1	Esr1:SE03
chr10	4964701	4964782	82	+	Esr1	Esr1:SE04
chr10	4969159	4969292	134	+	Esr1	Esr1:SE05
chr10	4997830	4998013	184	+	Esr1	Esr1:SE06
chr10	5030376	5030434	59	-	Syne1	Syne1:SE01
chr10	5031766	5031858	93	-	Syne1	Syne1:SE02
chr10	5032917	5033129	213	-	Syne1	Syne1:SE03
chr10	5034933	5035061	129	-	Syne1	Syne1:SE04
chr10	5037216	5037416	201	-	Syne1	Syne1:SE05
chr10	5040764	5040975	212	-	Syne1	Syne1:SE06
chr10	5041461	5041584	124	-	Syne1	Syne1:SE07
chr10	5043611	5043753	143	-	Syne1	Syne1:SE08
chr10	5045266	5045334	69	-	Syne1	Syne1:SE09
chr10	5047531	5047858	328	-	Syne1	Syne1:SE10
chr10	5048724	5048915	192	-	Syne1	Syne1:SE11
chr10	5052275	5052412	138	-	Syne1	Syne1:SE12
chr10	5052656	5052838	183	-	Syne1	Syne1:SE13
chr10	5056377	5056527	151	-	Syne1	Syne1:SE14
chr10	5057780	5057967	188	-	Syne1	Syne1:SE15
chr10	5061389	5061551	163	-	Syne1	Syne1:SE16
chr10	5072037	5072203	167	-	Syne1	Syne1:SE17
chr10	5075789	5075947	159	-	Syne1	Syne1:SE18
chr10	5083824	5083979	156	-	Syne1	Syne1:SE19
chr10	5086668	5086793	126	-	Syne1	Syne1:SE20
chr10	5097485	5097679	195	-	Syne1	Syne1:SE21
chr10	5099360	5099594	235	-	Syne1	Syne1:SE22
chr10	5102330	5102424	95	-	Syne1	Syne1:SE23
chr10	5103636	5103783	148	-	Syne1	Syne1:SE24
chr10	5104814	5104968	155	-	Syne1	Syne1:SE25
chr10	5107813	5107959	147	-	Syne1	Syne1:SE26
chr10	5108522	5108704	183	-	Syne1	Syne1:SE27
chr10	5110831	5111035	205	-	Syne1	Syne1:SE28
chr10	5111375	5111508	134	-	Syne1	Syne1:SE29
chr10	5113950	5114120	171	-	Syne1	Syne1:SE30
chr10	5116967	5117122	156	-	Syne1	Syne1:SE31
chr10	5122981	5123136	156	-	Syne1	Syne1:SE32
chr10	5123655	5123831	177	-	Syne1	Syne1:SE33
chr10	5124814	5124963	150	-	Syne1	Syne1:SE34
chr10	5126660	5126842	183	-	Syne1	Syne1:SE35
chr10	5127194	5127326	133	-	Syne1	Syne1:SE36
chr10	5128380	5128576	197	-	Syne1	Syne1:SE37
chr10	5130010	5130141	132	-	Syne1	Syne1:SE38
chr10	5131908	5132081	174	-	Syne1	Syne1:SE39
chr10	5140812	5141012	201	-	Syne1	Syne1:SE40
chr10	5143150	5143269	120	-	Syne1	Syne1:SE41
chr10	5146253	5146354	102	-	Syne1	Syne1:SE42
chr10	5153099	5153308	210	-	Syne1	Syne1:SE43
chr10	5153863	5154018	156	-	Syne1	Syne1:SE44
chr10	5154464	5154595	132	-	Syne1	Syne1:SE45
chr10	5157621	5157759	139	-	Syne1	Syne1:SE46
chr10	5161452	5161561	110	-	Syne1	Syne1:SE47
chr10	5168687	5168878	192	-	Syne1	Syne1:SE48
chr10	5172888	5173061	174	-	Syne1	Syne1:SE49
chr10	5185396	5185557	162	-	Syne1	Syne1:SE50
chr10	5185753	5185920	168	-	Syne1	Syne1:SE51
chr10	5193032	5193172	141	-	Syne1	Syne1:SE52
chr10	5201996	5202139	144	-	Syne1	Syne1:SE53
chr10	5204052	5204234	183	-	Syne1	Syne1:SE54
chr10	5204955	5205077	123	-	Syne1	Syne1:SE55
chr10	5205248	5205433	186	-	Syne1	Syne1:SE56
chr10	5209456	5209593	138	-	Syne1	Syne1:SE57
chr10	5210854	5211036	183	-	Syne1	Syne1:SE58
chr10	5211940	5212092	153	-	Syne1	Syne1:SE59
chr10	5215192	5215344	153	-	Syne1	Syne1:SE60
chr10	5215669	5215834	166	-	Syne1	Syne1:SE61
chr10	5218499	5218758	260	-	Syne1	Syne1:SE62
chr10	5220286	5220504	219	-	Syne1	Syne1:SE63
chr10	5221863	5222007	145	-	Syne1	Syne1:SE64
chr10	5222183	5222520	338	-	Syne1	Syne1:SE65
chr10	5227554	5229714	2161	-	Syne1	Syne1:SE66
chr10	5231576	5231841	266	-	Syne1	Syne1:SE67
chr10	5233312	5233488	177	-	Syne1	Syne1:SE68
chr10	5234567	5234692	126	-	Syne1	Syne1:SE69
chr10	5240168	5240314	147	-	Syne1	Syne1:SE70
chr10	5243005	5243181	177	-	Syne1	Syne1:SE71
chr10	5245804	5245971	168	-	Syne1	Syne1:SE72
chr10	5246334	5246486	153	-	Syne1	Syne1:SE73
chr10	5248046	5248372	327	-	Syne1	Syne1:SE74
chr10	5249279	5249449	171	-	Syne1	Syne1:SE75
chr10	5249603	5249758	156	-	Syne1	Syne1:SE76
chr10	5250677	5250994	318	-	Syne1	Syne1:SE77
chr10	5255393	5255557	165	-	Syne1	Syne1:SE78
chr10	5256780	5256923	144	-	Syne1	Syne1:SE79
chr10	5259239	5259392	154	-	Syne1	Syne1:SE80
chr10	5260893	5261065	173	-	Syne1	Syne1:SE81
chr10	5262652	5262816	165	-	Syne1	Syne1:SE82
chr10	5264610	5264765	156	-	Syne1	Syne1:SE83
chr10	5265088	5265231	144	-	Syne1	Syne1:SE84
chr10	5270807	5270989	183	-	Syne1	Syne1:SE85
chr10	5273591	5273768	178	-	Syne1	Syne1:SE86
chr10	5274257	5274393	137	-	Syne1	Syne1:SE87
chr10	5289216	5289572	357	-	Syne1	Syne1:SE88
chr10	5293076	5293240	165	-	Syne1	Syne1:SE89
chr10	5293712	5294021	310	-	Syne1	Syne1:SE90
chr10	5297090	5297262	173	-	Syne1	Syne1:SE91
chr10	5298752	5299043	292	-	Syne1	Syne1:SE92
chr10	5301237	5301392	156	-	Syne1	Syne1:SE93
chr10	5302133	5302338	206	-	Syne1	Syne1:SE94
chr10	5304394	5304506	113	-	Syne1	Syne1:SE95
chr10	5305678	5305885	208	-	Syne1	Syne1:SE96
chr10	5309235	5309438	204	-	Syne1	Syne1:SE97
chr10	5311688	5311789	102	-	Syne1	Syne1:SE98
chr10	5315925	5316107	183	-	Syne1	Syne1:SE99
chr10	5317816	5317974	159	-	Syne1	Syne1:SE100
chr10	5318343	5318493	151	-	Syne1	Syne1:SE101
chr10	5322581	5322760	180	-	Syne1	Syne1:SE102
chr10	5323769	5324397	629	-	Syne1	Syne1:SE103
chr10	5326510	5326663	154	-	Syne1	Syne1:SE104
chr10	5327316	5327482	167	-	Syne1	Syne1:SE105
chr10	5329459	5329582	124	-	Syne1	Syne1:SE106
chr10	5330152	5330339	188	-	Syne1	Syne1:SE107
chr10	5332940	5333038	99	-	Syne1	Syne1:SE108
chr10	5333411	5333638	228	-	Syne1	Syne1:SE109
chr10	5342154	5342294	141	-	Syne1	Syne1:SE110
chr10	5343358	5343522	165	-	Syne1	Syne1:SE111
chr10	5344795	5344962	168	-	Syne1	Syne1:SE112
chr10	5346821	5346985	165	-	Syne1	Syne1:SE113
chr10	5347822	5347930	109	-	Syne1	Syne1:SE114
chr10	5348541	5348749	209	-	Syne1	Syne1:SE115
chr10	5348929	5349087	159	-	Syne1	Syne1:SE116
chr10	5349257	5349391	135	-	Syne1	Syne1:SE117
chr10	5350865	5351029	165	-	Syne1	Syne1:SE118
chr10	5352052	5352210	159	-	Syne1	Syne1:SE119
chr10	5353815	5353988	174	-	Syne1	Syne1:SE120
chr10	5356677	5356820	144	-	Syne1	Syne1:SE121
chr10	5358334	5358486	153	-	Syne1	Syne1:SE122
chr10	5358941	5359105	165	-	Syne1	Syne1:SE123
chr10	5360674	5360876	203	-	Syne1	Syne1:SE124
chr10	5361485	5361581	97	-	Syne1	Syne1:SE125
chr10	5367491	5367659	169	-	Syne1	Syne1:SE126
chr10	5368192	5368304	113	-	Syne1	Syne1:SE127
chr10	5403841	5404005	165	-	Syne1	Syne1:SE128
chr10	5405425	5405562	138	-	Syne1	Syne1:SE129
chr10	5409764	5409871	108	-	Syne1	Syne1:SE130
chr10	5412863	5412910	48	-	Syne1	Syne1:SE131
chr10	5416790	5416899	110	-	Syne1	Syne1:SE132
chr10	5420380	5420576	197	-	Syne1	Syne1:SE133
chr10	5424204	5424382	179	-	Syne1	Syne1:SE134
chr10	5425668	5425760	93	-	Syne1	Syne1:SE135
chr10	5426255	5426275	21	-	Syne1	Syne1:SE136
chr10	5436739	5436822	84	-	Syne1	Syne1:SE137
chr10	5443140	5443235	96	-	Syne1	Syne1:SE138
chr10	5456807	5456868	62	-	Syne1	Syne1:SE139
chr10	5541948	5542212	265	-	Syne1	Syne1:SE140
chr10	5918184	5918253	70	-	Rgs17	Rgs17:SE01
chr10	6900570	6900763	194	-	Ipcef1	Ipcef1:SE01
chr10	6979514	6979683	170	-	Ipcef1	Ipcef1:SE02
chr10	6979616	6979704	89	+	Oprm1	Oprm1:SE01
chr10	6985678	6985785	108	+	Oprm1	Oprm1:SE02
chr10	6996530	6996576	47	-	Ipcef1	Ipcef1:SE03
chr10	7596104	7596264	161	+	Lrp11	Lrp11:SE01
chr10	7598707	7598848	142	+	Lrp11	Lrp11:SE02
chr10	7602829	7602954	126	+	Lrp11	Lrp11:SE03
chr10	7604174	7604383	210	+	Lrp11	Lrp11:SE04
chr10	7680483	7680637	155	-	Pcmt1	Pcmt1:SE01
chr10	11212322	11212402	81	+	Shprh	Shprh:SE01
chr10	12922366	12922458	93	-	B230208H11Rik	B230208H11Rik:SE01
chr10	12944152	12944286	135	-	Stx11	Stx11:SE01
chr10	13112934	13112955	22	+	Plagl1	Plagl1:SE01
chr10	13114158	13114220	63	+	Plagl1	Plagl1:SE02
chr10	13255310	13255321	12	-	Phactr2	Phactr2:SE01
chr10	13261766	13261924	159	-	Phactr2	Phactr2:SE02
chr10	14004201	14004275	75	+	Hivep2	Hivep2:SE01
chr10	14110665	14110786	122	+	Hivep2	Hivep2:SE02
chr10	14117519	14117600	82	+	Hivep2	Hivep2:SE03
chr10	14123018	14123200	183	+	Hivep2	Hivep2:SE04
chr10	18107668	18107748	81	+	Reps1	Reps1:SE01
chr10	18157101	18157226	126	-	Ect2l	Ect2l:SE01
chr10	18216260	18216282	23	-	Ccdc28a	Ccdc28a:SE01
chr10	18516029	18516160	132	+	Nhsl1	Nhsl1:SE01
chr10	18798296	18798378	83	-	4930444F02Rik	4930444F02Rik:SE01
chr10	18799367	18799493	127	-	4930444F02Rik	4930444F02Rik:SE02
chr10	18818723	18818846	124	-	4930444F02Rik	4930444F02Rik:SE03
chr10	18829518	18830791	1274	-	4930444F02Rik	4930444F02Rik:SE04
chr10	19191040	19191251	212	+	Gm20139	Gm20139:SE01
chr10	19490955	19491017	63	+	Gm33104	Gm33104:SE01
chr10	19894725	19894802	78	-	Pex7	Pex7:SE01
chr10	20334499	20334645	147	+	Bclaf1	Bclaf1:SE01
chr10	20619130	20619190	61	-	Pde7b	Pde7b:SE01
chr10	20959612	20960080	469	+	Ahi1	Ahi1:SE01
chr10	20963065	20963234	170	+	Ahi1	Ahi1:SE02
chr10	20963673	20963892	220	+	Ahi1	Ahi1:SE03
chr10	20965517	20965709	193	+	Ahi1	Ahi1:SE04
chr10	20965926	20966021	96	+	Ahi1	Ahi1:SE05
chr10	20968988	20969173	186	+	Ahi1	Ahi1:SE06
chr10	20970849	20971001	153	+	Ahi1	Ahi1:SE07
chr10	20972024	20972156	133	+	Ahi1	Ahi1:SE08
chr10	20976997	20977120	124	+	Ahi1	Ahi1:SE09
chr10	20979380	20979609	230	+	Ahi1	Ahi1:SE10
chr10	20981324	20981430	107	+	Ahi1	Ahi1:SE11
chr10	20984305	20984423	119	+	Ahi1	Ahi1:SE12
chr10	20986970	20987100	131	+	Ahi1	Ahi1:SE13
chr10	20988544	20988684	141	+	Ahi1	Ahi1:SE14
chr10	21000506	21000705	200	+	Ahi1	Ahi1:SE15
chr10	21007752	21007778	27	+	Ahi1	Ahi1:SE16
chr10	21017913	21018033	121	+	Ahi1	Ahi1:SE17
chr10	21144969	21145325	357	-	Myb	Myb:SE01
chr10	21341714	21341979	266	+	Hbs1l	Hbs1l:SE01
chr10	21342399	21342564	166	+	Hbs1l	Hbs1l:SE02
chr10	21345077	21345194	118	+	Hbs1l	Hbs1l:SE03
chr10	21347262	21347408	147	+	Hbs1l	Hbs1l:SE04
chr10	21349312	21349386	75	+	Hbs1l	Hbs1l:SE05
chr10	21351927	21352044	118	+	Hbs1l	Hbs1l:SE06
chr10	21352542	21352610	69	+	Hbs1l	Hbs1l:SE07
chr10	21354639	21354743	105	+	Hbs1l	Hbs1l:SE08
chr10	21358313	21358403	91	+	Hbs1l	Hbs1l:SE09
chr10	21358732	21358840	109	+	Hbs1l	Hbs1l:SE10
chr10	21364675	21364775	101	+	Hbs1l	Hbs1l:SE11
chr10	21367642	21367786	145	+	Hbs1l	Hbs1l:SE12
chr10	21928342	21928551	210	+	Sgk1	Sgk1:SE01
chr10	21969449	21969524	76	+	Sgk1	Sgk1:SE02
chr10	22172004	22172101	98	+	Raet1e	Raet1e:SE01
chr10	22173181	22173250	70	+	Raet1e	Raet1e:SE02
chr10	23109832	23109932	101	-	Eya4	Eya4:SE01
chr10	23109971	23110071	101	-	Eya4	Eya4:SE02
chr10	23810789	23810945	157	+	Slc18b1	Slc18b1:SE01
chr10	24883204	24883221	18	+	Med23	Med23:SE01
chr10	25220611	25220758	148	-	Akap7	Akap7:SE01
chr10	25239626	25239738	113	-	Akap7	Akap7:SE02
chr10	25267308	25267468	161	-	Akap7	Akap7:SE03
chr10	25271505	25271641	137	-	Akap7	Akap7:SE04
chr10	25283893	25284041	149	-	Akap7	Akap7:SE05
chr10	25289599	25289730	132	-	Akap7	Akap7:SE06
chr10	25493567	25493629	63	+	Epb41l2	Epb41l2:SE01
chr10	25495445	25495591	147	+	Epb41l2	Epb41l2:SE02
chr10	25501578	25501631	54	+	Epb41l2	Epb41l2:SE03
chr10	25504137	25504259	123	+	Epb41l2	Epb41l2:SE04
chr10	26263782	26263982	201	+	Samd3	Samd3:SE01
chr10	26270090	26270261	172	+	Samd3	Samd3:SE02
chr10	26271406	26271488	83	+	Samd3	Samd3:SE03
chr10	26344177	26344251	75	-	L3mbtl3	L3mbtl3:SE01
chr10	26347745	26347894	150	-	L3mbtl3	L3mbtl3:SE02
chr10	28554770	28554799	30	+	Ptprk	Ptprk:SE01
chr10	28562107	28562142	36	+	Ptprk	Ptprk:SE02
chr10	28564095	28564106	12	+	Ptprk	Ptprk:SE03
chr10	28733492	28733653	162	+	Themis	Themis:SE01
chr10	28761155	28761613	459	+	Themis	Themis:SE02
chr10	28781691	28782742	1052	+	Themis	Themis:SE03
chr10	29361285	29361345	61	-	Rnf146	Rnf146:SE01
chr10	30587439	30587595	157	-	Trmt11	Trmt11:SE01
chr10	30591021	30591102	82	-	Trmt11	Trmt11:SE02
chr10	30662294	30662441	148	-	Ncoa7	Ncoa7:SE01
chr10	30689704	30689872	169	-	Ncoa7	Ncoa7:SE02
chr10	30694069	30694253	185	-	Ncoa7	Ncoa7:SE03
chr10	30696068	30696193	126	-	Ncoa7	Ncoa7:SE04
chr10	30698130	30698243	114	-	Ncoa7	Ncoa7:SE05
chr10	30701919	30702026	108	-	Ncoa7	Ncoa7:SE06
chr10	30704601	30704680	80	-	Ncoa7	Ncoa7:SE07
chr10	30722646	30722866	221	-	Ncoa7	Ncoa7:SE08
chr10	30771720	30771840	121	-	Ncoa7	Ncoa7:SE09
chr10	31338185	31338245	61	-	Tpd52l1	Tpd52l1:SE01
chr10	31341140	31341178	39	-	Tpd52l1	Tpd52l1:SE02
chr10	31343012	31343026	15	-	Tpd52l1	Tpd52l1:SE03
chr10	31694332	31694413	82	-	Nkain2	Nkain2:SE01
chr10	31746502	31746562	61	-	Nkain2	Nkain2:SE02
chr10	33233855	33233926	72	+	Trdn	Trdn:SE01
chr10	33257075	33257137	63	+	Trdn	Trdn:SE02
chr10	33258087	33258140	54	+	Trdn	Trdn:SE03
chr10	33305037	33305090	54	+	Trdn	Trdn:SE04
chr10	33321305	33321334	30	+	Trdn	Trdn:SE05
chr10	33332436	33332465	30	+	Trdn	Trdn:SE06
chr10	33333232	33333249	18	+	Trdn	Trdn:SE07
chr10	33334982	33335014	33	+	Trdn	Trdn:SE08
chr10	33335140	33335166	27	+	Trdn	Trdn:SE09
chr10	33337513	33337539	27	+	Trdn	Trdn:SE10
chr10	33343076	33343123	48	+	Trdn	Trdn:SE11
chr10	33363978	33364022	45	+	Trdn	Trdn:SE12
chr10	33398381	33398431	51	+	Trdn	Trdn:SE13
chr10	33399095	33399145	51	+	Trdn	Trdn:SE14
chr10	33433701	33433730	30	+	Trdn	Trdn:SE15
chr10	33437718	33437747	30	+	Trdn	Trdn:SE16
chr10	33438792	33438818	27	+	Trdn	Trdn:SE17
chr10	33439175	33439222	48	+	Trdn	Trdn:SE18
chr10	33442888	33442932	45	+	Trdn	Trdn:SE19
chr10	33444054	33444074	21	+	Trdn	Trdn:SE20
chr10	33444724	33444750	27	+	Trdn	Trdn:SE21
chr10	33445420	33445458	39	+	Trdn	Trdn:SE22
chr10	33446988	33447032	45	+	Trdn	Trdn:SE23
chr10	33450979	33451002	24	+	Trdn	Trdn:SE24
chr10	33464558	33464596	39	+	Trdn	Trdn:SE25
chr10	33466423	33466461	39	+	Trdn	Trdn:SE26
chr10	33468156	33468194	39	+	Trdn	Trdn:SE27
chr10	33471566	33471604	39	+	Trdn	Trdn:SE28
chr10	33622544	33623058	515	-	Clvs2	Clvs2:SE01
chr10	33935089	33935257	169	-	Zup1	Zup1:SE01
chr10	34398114	34398198	85	-	Nt5dc1	Nt5dc1:SE01
chr10	36554014	36554072	59	+	Hs3st5	Hs3st5:SE01
chr10	36701930	36702034	105	+	Hs3st5	Hs3st5:SE02
chr10	39455066	39455135	70	+	Fyn	Fyn:SE01
chr10	39529437	39529601	165	+	Fyn	Fyn:SE02
chr10	39529919	39530074	156	+	Fyn	Fyn:SE03
chr10	39557965	39558099	135	-	Gm16364	Gm16364:SE01
chr10	39558480	39558712	233	-	Gm16364	Gm16364:SE02
chr10	39559884	39560136	253	-	Gm16364	Gm16364:SE03
chr10	40040599	40040827	229	-	Slc16a10	Slc16a10:SE01
chr10	40056487	40056630	144	-	Slc16a10	Slc16a10:SE02
chr10	40394325	40394400	76	+	Cdk19	Cdk19:SE01
chr10	40454015	40454072	58	+	Cdk19	Cdk19:SE02
chr10	40466638	40466769	132	+	Cdk19	Cdk19:SE03
chr10	41455028	41455195	168	+	Zbtb24	Zbtb24:SE01
chr10	41456532	41456615	84	+	Zbtb24	Zbtb24:SE02
chr10	41462279	41462360	82	+	Zbtb24	Zbtb24:SE03
chr10	41478428	41478635	208	+	Mical1	Mical1:SE01
chr10	41728628	41728714	87	-	Cep57l1	Cep57l1:SE01
chr10	41743042	41743221	180	-	Cep57l1	Cep57l1:SE02
chr10	41781484	41781550	67	-	Cep57l1	Cep57l1:SE03
chr10	42438354	42438405	52	-	Afg1l	Afg1l:SE01
chr10	42783442	42783541	100	+	Sec63	Sec63:SE01
chr10	42907717	42907795	79	+	Scml4	Scml4:SE01
chr10	42912017	42912231	215	+	Scml4	Scml4:SE02
chr10	42934953	42935147	195	+	Scml4	Scml4:SE03
chr10	42946869	42947141	273	+	Scml4	Scml4:SE04
chr10	42955889	42956034	146	+	Scml4	Scml4:SE05
chr10	43921387	43921435	49	+	Rtn4ip1	Rtn4ip1:SE01
chr10	44065725	44065857	133	-	Crybg1	Crybg1:SE01
chr10	44171637	44171805	169	+	Speer5-ps1	Speer5-ps1:SE01
chr10	44196056	44196133	78	+	Speer5-ps1	Speer5-ps1:SE02
chr10	44214001	44214159	159	+	Speer5-ps1	Speer5-ps1:SE03
chr10	44294596	44294674	79	+	Atg5	Atg5:SE01
chr10	44319460	44319554	95	+	Atg5	Atg5:SE02
chr10	51481140	51481424	285	+	Lilr4b	Lilr4b:SE01
chr10	51678285	51678441	157	+	Rfx6	Rfx6:SE01
chr10	51681810	51681933	124	+	Rfx6	Rfx6:SE02
chr10	51683580	51683641	62	+	Rfx6	Rfx6:SE03
chr10	52261727	52261939	213	+	Dcbld1	Dcbld1:SE01
chr10	52357342	52357365	24	-	Gopc	Gopc:SE01
chr10	53341982	53342108	127	+	Pln	Pln:SE01
chr10	56470274	56470519	246	+	Gm36595	Gm36595:SE01
chr10	57646416	57646451	36	+	Pkib	Pkib:SE01
chr10	57708074	57708181	108	+	Pkib	Pkib:SE02
chr10	59348181	59348420	240	+	P4ha1	P4ha1:SE01
chr10	59354340	59354410	71	+	P4ha1	P4ha1:SE02
chr10	59355350	59355420	71	+	P4ha1	P4ha1:SE03
chr10	59756706	59756717	12	+	Micu1	Micu1:SE01
chr10	60002418	60002467	50	-	Anapc16	Anapc16:SE01
chr10	60296305	60296309	5	+	Psap	Psap:SE01
chr10	60777185	60777217	33	-	Unc5b	Unc5b:SE01
chr10	61174301	61174455	155	+	Tbata	Tbata:SE01
chr10	61183300	61183491	192	+	Tbata	Tbata:SE02
chr10	61185302	61185383	82	+	Tbata	Tbata:SE03
chr10	61186290	61186431	142	+	Tbata	Tbata:SE04
chr10	61187677	61187729	53	+	Tbata	Tbata:SE05
chr10	61682099	61682148	50	+	Sar1a	Sar1a:SE01
chr10	61684061	61684187	127	+	Sar1a	Sar1a:SE02
chr10	61698298	61698428	131	+	Tysnd1	Tysnd1:SE01
chr10	61862015	61862113	99	-	Col13a1	Col13a1:SE01
chr10	61890079	61890144	66	-	Col13a1	Col13a1:SE02
chr10	61905254	61905280	27	-	Col13a1	Col13a1:SE03
chr10	62110236	62110314	79	-	Fam241b	Fam241b:SE01
chr10	62291975	62292043	69	-	Hk1	Hk1:SE01
chr10	62353058	62353105	48	-	Hk1	Hk1:SE02
chr10	62358336	62358430	95	-	Hk1	Hk1:SE03
chr10	62365023	62365068	46	-	Hk1	Hk1:SE04
chr10	62471060	62471135	76	-	Vps26a	Vps26a:SE01
chr10	62647534	62647643	110	-	Ddx50	Ddx50:SE01
chr10	63018760	63018898	139	-	Hnrnph3	Hnrnph3:SE01
chr10	63061297	63061466	170	+	Pbld1	Pbld1:SE01
chr10	63065784	63065883	100	+	Pbld1	Pbld1:SE02
chr10	63066525	63066623	99	+	Pbld1	Pbld1:SE03
chr10	63067429	63067538	110	+	Pbld1	Pbld1:SE04
chr10	63067658	63067687	30	+	Pbld1	Pbld1:SE05
chr10	63071407	63071495	89	+	Pbld1	Pbld1:SE06
chr10	63071869	63072047	179	+	Pbld1	Pbld1:SE07
chr10	63075061	63075123	63	+	Pbld1	Pbld1:SE08
chr10	63289052	63289241	190	+	Herc4	Herc4:SE01
chr10	63290504	63290676	173	+	Herc4	Herc4:SE02
chr10	63303845	63303868	24	+	Herc4	Herc4:SE03
chr10	63336980	63337096	117	-	Sirt1	Sirt1:SE01
chr10	63504032	63504135	104	+	Ctnna3	Ctnna3:SE01
chr10	63537521	63537713	193	+	Ctnna3	Ctnna3:SE02
chr10	63566804	63566970	167	+	Ctnna3	Ctnna3:SE03
chr10	63581944	63582063	120	+	Ctnna3	Ctnna3:SE04
chr10	63820222	63820485	264	+	Ctnna3	Ctnna3:SE05
chr10	67014088	67014164	77	-	Reep3	Reep3:SE01
chr10	67157907	67158071	165	+	Jmjd1c	Jmjd1c:SE01
chr10	67535633	67535738	106	+	Egr2	Egr2:SE01
chr10	69261187	69261245	59	+	Rhobtb1	Rhobtb1:SE01
chr10	69808416	69808517	102	+	Ank3	Ank3:SE01
chr10	69808873	69808971	99	+	Ank3	Ank3:SE02
chr10	69809171	69809269	99	+	Ank3	Ank3:SE03
chr10	69815695	69815793	99	+	Ank3	Ank3:SE04
chr10	69822208	69822393	186	+	Ank3	Ank3:SE05
chr10	69824318	69824416	99	+	Ank3	Ank3:SE06
chr10	69850106	69850204	99	+	Ank3	Ank3:SE07
chr10	69867385	69867483	99	+	Ank3	Ank3:SE08
chr10	69871002	69871199	198	+	Ank3	Ank3:SE09
chr10	69874790	69874888	99	+	Ank3	Ank3:SE10
chr10	69877830	69877928	99	+	Ank3	Ank3:SE11
chr10	69879893	69879991	99	+	Ank3	Ank3:SE12
chr10	69882361	69882558	198	+	Ank3	Ank3:SE13
chr10	69884747	69884845	99	+	Ank3	Ank3:SE14
chr10	69885139	69885237	99	+	Ank3	Ank3:SE15
chr10	69892322	69892519	198	+	Ank3	Ank3:SE16
chr10	69893445	69893543	99	+	Ank3	Ank3:SE17
chr10	69898041	69898139	99	+	Ank3	Ank3:SE18
chr10	69898228	69898326	99	+	Ank3	Ank3:SE19
chr10	69898994	69899089	96	+	Ank3	Ank3:SE20
chr10	69904198	69904270	73	+	Ank3	Ank3:SE21
chr10	69904448	69904510	63	+	Ank3	Ank3:SE22
chr10	69920438	69920491	54	+	Ank3	Ank3:SE23
chr10	69927695	69927818	124	+	Ank3	Ank3:SE24
chr10	69932394	69932496	103	+	Ank3	Ank3:SE25
chr10	70614132	70614245	114	-	D630013N20Rik	D630013N20Rik:SE01
chr10	70626257	70626392	136	-	D630013N20Rik	D630013N20Rik:SE02
chr10	74051093	74051107	15	+	Pcdh15	Pcdh15:SE01
chr10	74051598	74051663	66	+	Pcdh15	Pcdh15:SE02
chr10	74222360	74222470	111	+	Pcdh15	Pcdh15:SE03
chr10	74321438	74321458	21	+	Pcdh15	Pcdh15:SE04
chr10	74355858	74355990	133	+	Pcdh15	Pcdh15:SE05
chr10	74379333	74379412	80	+	Pcdh15	Pcdh15:SE06
chr10	74550457	74550584	128	+	Pcdh15	Pcdh15:SE07
chr10	74584013	74584228	216	+	Pcdh15	Pcdh15:SE08
chr10	74594160	74594248	89	+	Pcdh15	Pcdh15:SE09
chr10	74621199	74621375	177	+	Pcdh15	Pcdh15:SE10
chr10	74624205	74624423	219	+	Pcdh15	Pcdh15:SE11
chr10	74626147	74626155	9	+	Pcdh15	Pcdh15:SE12
chr10	74641337	74641413	77	+	Pcdh15	Pcdh15:SE13
