seqnames	start	end	width	strand	value.group	value.group_name	count
chr16	51151270	51151270	1	-	21523	SALL1	SALL1:P01
chr16	51150597	51150597	1	-	21523	SALL1	SALL1:P02
chr16	50681312	50681312	1	-	23449	SNX20	SNX20:P01
chr16	50395133	50395133	1	-	11440	LINC02178	LINC02178:P01
chr16	50368988	50368988	1	-	1883	BRD7	BRD7:P01
chr16	49857919	49857919	1	-	27241	ZNF423	ZNF423:P01
chr16	49822738	49822738	1	-	27241	ZNF423	ZNF423:P02
chr16	49664324	49664324	1	-	27241	ZNF423	ZNF423:P03
chr16	49518585	49518585	1	-	298	ADAM3B	ADAM3B:P01
chr16	49281838	49281838	1	-	2651	CBLN1	CBLN1:P01
chr16	48610180	48610180	1	-	16877	N4BP1	N4BP1:P01
chr16	48385413	48385413	1	-	22129	SIAH1	SIAH1:P01
chr16	48365887	48365887	1	-	22129	SIAH1	SIAH1:P02
chr16	48247539	48247539	1	-	66	ABCC11	ABCC11:P01
chr16	48244588	48244588	1	-	66	ABCC11	ABCC11:P02
chr16	48232271	48232271	1	-	66	ABCC11	ABCC11:P03
chr16	48146770	48146770	1	-	67	ABCC12	ABCC12:P01
chr16	47887130	47887130	1	-	11449	LINC02192	LINC02192:P01
chr16	47461274	47461274	1	-	9052	ITFG1	ITFG1:P01
chr16	47461063	47461063	1	-	9052	ITFG1	ITFG1:P02
chr16	47143945	47143945	1	-	17193	NETO2	NETO2:P01
chr16	46973674	46973674	1	-	5034	DNAJA2	DNAJA2:P01
chr16	46886474	46886474	1	-	23231	SNORD148	SNORD148:P01
chr16	46831180	46831180	1	-	2068	C16orf87	C16orf87:P01
chr16	46831048	46831048	1	-	2068	C16orf87	C16orf87:P02
chr16	46763246	46763246	1	-	16809	MYLK3	MYLK3:P01
chr16	46748344	46748344	1	-	16809	MYLK3	MYLK3:P02
chr16	46689178	46689178	1	-	26423	VPS35	VPS35:P01
chr16	46621379	46621379	1	-	22089	SHCBP1	SHCBP1:P01
chr16	46569097	46569097	1	-	797	ANKRD26P1	ANKRD26P1:P01
chr16	35507170	35507170	1	-	25378	TP53TG3HP	TP53TG3HP:P01
chr16	35480596	35480596	1	-	6818	FRG2DP	FRG2DP:P01
chr16	35170391	35170391	1	-	25988	UBE2MP1	UBE2MP1:P01
chr16	32885142	32885142	1	-	22564	SLC6A10P	SLC6A10P:P01
chr16	32188113	32188113	1	-	8136	HERC2P4	HERC2P4:P01
chr16	32188113	32188113	1	-	12739	LOC102723753	LOC102723753:P01
chr16	31808853	31808853	1	-	26397	VN1R3	VN1R3:P01
chr16	31569524	31569524	1	-	26747	YBX3P1	YBX3P1:P01
chr16	31567715	31567715	1	-	6820	FRG2KP	FRG2KP:P01
chr16	31553567	31553567	1	-	11448	LINC02190	LINC02190:P01
chr16	31508391	31508391	1	-	2060	C16orf58	C16orf58:P01
chr16	31443160	31443160	1	-	27594	ZNF843	ZNF843:P01
chr16	31442789	31442789	1	-	27594	ZNF843	ZNF843:P02
chr16	31428360	31428360	1	-	3984	COX6A2	COX6A2:P01
chr16	31217093	31217093	1	-	20313	PYDC1	PYDC1:P01
chr16	31202760	31202776	17	-	20308	PYCARD	PYCARD:P01
chr16	31150066	31150066	1	-	20022	PRSS36	PRSS36:P01
chr16	31135727	31135727	1	-	20040	PRSS8	PRSS8:P01
chr16	31094999	31094999	1	-	26386	VKORC1	VKORC1:P01
chr16	31094797	31094797	1	-	26386	VKORC1	VKORC1:P02
chr16	31088809	31088809	1	-	20034	PRSS53	PRSS53:P01
chr16	31074240	31074240	1	-	27443	ZNF668	ZNF668:P01
chr16	31073502	31073502	1	-	27443	ZNF668	ZNF668:P02
chr16	31065088	31065088	1	-	27443	ZNF668	ZNF668:P03
chr16	31010638	31010638	1	-	24058	STX1B	STX1B:P01
chr16	30923269	30923269	1	-	6383	FBXL19-AS1	FBXL19-AS1:P01
chr16	30894077	30894077	1	-	1691	BCL7C	BCL7C:P01
chr16	30875323	30875323	1	-	15232	MIR4519	MIR4519:P01
chr16	30787205	30787205	1	-	27416	ZNF629	ZNF629:P01
chr16	30762244	30762244	1	-	2765	CCDC189	CCDC189:P01
chr16	30762062	30762062	1	-	2765	CCDC189	CCDC189:P02
chr16	30699060	30699060	1	-	13404	LOC730183	LOC730183:P01
chr16	30698471	30698471	1	-	13404	LOC730183	LOC730183:P02
chr16	30610775	30610775	1	-	27464	ZNF689	ZNF689:P01
chr16	30610389	30610433	45	-	27464	ZNF689	ZNF689:P02
chr16	30609828	30609828	1	-	27464	ZNF689	ZNF689:P03
chr16	30585697	30585697	1	-	27547	ZNF785	ZNF785:P01
chr16	30572407	30572407	1	-	27463	ZNF688	ZNF688:P01
chr16	30558374	30558374	1	-	27525	ZNF764	ZNF764:P01
chr16	30534970	30534970	1	-	27517	ZNF747	ZNF747:P01
chr16	30526566	30526566	1	-	27530	ZNF768	ZNF768:P01
chr16	30445874	30445874	1	-	21866	SEPHS2	SEPHS2:P01
chr16	30430030	30430030	1	-	4638	DCTPP1	DCTPP1:P01
chr16	30429800	30429800	1	-	4638	DCTPP1	DCTPP1:P02
chr16	30419759	30419759	1	-	23034	SNORA80C	SNORA80C:P01
chr16	30382815	30382815	1	-	21870	SEPTIN1	SEPTIN1:P01
chr16	30382561	30382561	1	-	21870	SEPTIN1	SEPTIN1:P02
chr16	30370494	30370494	1	-	24367	TBC1D10B	TBC1D10B:P01
chr16	30355308	30355308	1	-	2986	CD2BP2	CD2BP2:P01
chr16	30354934	30354934	1	-	2986	CD2BP2	CD2BP2:P02
chr16	30335374	30335374	1	-	22722	SMG1P5	SMG1P5:P01
chr16	30248413	30248413	1	-	17494	NPIPB13	NPIPB13:P01
chr16	30123309	30123309	1	-	13914	MAPK3	MAPK3:P01
chr16	30123220	30123220	1	-	13914	MAPK3	MAPK3:P02
chr16	30113537	30113537	1	-	7173	GDPD3	GDPD3:P01
chr16	30096213	30096213	1	-	26770	YPEL3	YPEL3:P01
chr16	30091884	30091884	1	-	24443	TBX6	TBX6:P01
chr16	30036530	30036530	1	-	24824	TLCD3B	TLCD3B:P01
chr16	30031271	30031271	1	-	24824	TLCD3B	TLCD3B:P02
chr16	30030084	30030084	1	-	24824	TLCD3B	TLCD3B:P03
chr16	30013596	30013596	1	-	5116	DOC2A	DOC2A:P01
chr16	30012329	30012329	1	-	5116	DOC2A	DOC2A:P02
chr16	30011421	30011421	1	-	5116	DOC2A	DOC2A:P03
chr16	30011027	30011027	1	-	5116	DOC2A	DOC2A:P04
chr16	29996096	29996096	1	-	8212	HIRIP3	HIRIP3:P01
chr16	29995617	29995617	1	-	8212	HIRIP3	HIRIP3:P02
chr16	29926226	29926226	1	-	9351	KCTD13	KCTD13:P01
chr16	29899550	29899550	1	-	21969	SEZ6L2	SEZ6L2:P01
chr16	29899264	29899264	1	-	21969	SEZ6L2	SEZ6L2:P02
chr16	29863226	29863226	1	-	3123	CDIPT	CDIPT:P01
chr16	29745990	29745990	1	-	2059	C16orf54	C16orf54:P01
chr16	29613717	29613717	1	-	22720	SMG1P2	SMG1P2:P01
chr16	29595092	29595092	1	-	22720	SMG1P2	SMG1P2:P02
chr16	29454964	29454964	1	-	1844	BOLA2-SMG1P6	BOLA2-SMG1P6:P01
chr16	29454205	29454205	1	-	1844	BOLA2-SMG1P6	BOLA2-SMG1P6:P02
chr16	29447026	29447026	1	-	22723	SMG1P6	SMG1P6:P01
chr16	29404545	29404545	1	-	17493	NPIPB11	NPIPB11:P01
chr16	28925238	28925238	1	-	20432	RABEP2	RABEP2:P01
chr16	28879921	28879921	1	-	1410	ATP2A1-AS1	ATP2A1-AS1:P01
chr16	28846348	28846348	1	-	25865	TUFM	TUFM:P01
chr16	28844007	28844007	1	-	15356	MIR4721	MIR4721:P01
chr16	28623586	28623586	1	-	24096	SULT1A1	SULT1A1:P01
chr16	28610044	28610044	1	-	24096	SULT1A1	SULT1A1:P02
chr16	28609328	28609328	1	-	24096	SULT1A1	SULT1A1:P03
chr16	28597050	28597070	21	-	24097	SULT1A2	SULT1A2:P01
chr16	28596480	28596480	1	-	24097	SULT1A2	SULT1A2:P02
chr16	28538974	28538974	1	-	17735	NUPR1	NUPR1:P01
chr16	28506834	28506834	1	-	8815	IL27	IL27:P01
chr16	28492302	28492302	1	-	3690	CLN3	CLN3:P01
chr16	28492074	28492082	9	-	3690	CLN3	CLN3:P02
chr16	28362860	28362860	1	-	17498	NPIPB6	NPIPB6:P01
chr16	28211965	28211965	1	-	26719	XPO6	XPO6:P01
chr16	28063714	28063714	1	-	7752	GSG1L	GSG1L:P01
chr16	27888157	27888157	1	-	7752	GSG1L	GSG1L:P02
chr16	27719029	27719029	1	-	11954	LOC100128079	LOC100128079:P01
chr16	27549913	27549913	1	-	7810	GTF3C1	GTF3C1:P01
chr16	27453393	27453393	1	-	8806	IL21R-AS1	IL21R-AS1:P01
chr16	27268772	27268772	1	-	17615	NSMCE1	NSMCE1:P01
chr16	25257845	25257845	1	-	27007	ZKSCAN2	ZKSCAN2:P01
chr16	25149032	25149032	1	-	9959	LCMT1-AS2	LCMT1-AS2:P01
chr16	25111555	25111555	1	-	9958	LCMT1-AS1	LCMT1-AS1:P01
chr16	25015369	25015369	1	-	1064	ARHGAP17	ARHGAP17:P01
chr16	24671062	24671062	1	-	10972	LINC01567	LINC01567:P01
chr16	23713222	23713222	1	-	5832	ERN2	ERN2:P01
chr16	23641310	23641310	1	-	18491	PALB2	PALB2:P01
chr16	23596316	23596316	1	-	17102	NDUFAB1	NDUFAB1:P01
chr16	23557350	23557375	26	-	5357	EARS2	EARS2:P01
chr16	23510494	23510494	1	-	7208	GGA2	GGA2:P01
chr16	23453189	23453189	1	-	3847	COG7	COG7:P01
chr16	23149270	23149270	1	-	26254	USP31	USP31:P01
chr16	22374619	22374619	1	-	3177	CDR2	CDR2:P01
chr16	22001116	22001116	1	-	18864	PDZD9	PDZD9:P01
chr16	21857756	21857756	1	-	17497	NPIPB4	NPIPB4:P01
chr16	21819174	21819174	1	-	21366	RRN3P1	RRN3P1:P01
chr16	21652608	21652608	1	-	8740	IGSF6	IGSF6:P01
chr16	21599385	21599385	1	-	12394	LOC101927814	LOC101927814:P01
chr16	21520444	21520444	1	-	22594	SLC7A5P2	SLC7A5P2:P01
chr16	21502281	21502281	1	-	22721	SMG1P3	SMG1P3:P01
chr16	21303062	21303062	1	-	4155	CRYM	CRYM:P01
chr16	21278290	21278290	1	-	4155	CRYM	CRYM:P02
chr16	21214510	21214510	1	-	27639	ZP2	ZP2:P01
chr16	21211574	21211574	1	-	27639	ZP2	ZP2:P02
chr16	21159441	21159441	1	-	5023	DNAH3	DNAH3:P01
chr16	21150846	21150846	1	-	5023	DNAH3	DNAH3:P02
chr16	20900358	20900358	1	-	4641	DCUN1D3	DCUN1D3:P01
chr16	20806472	20806472	1	-	5811	ERI2	ERI2:P01
chr16	20741818	20741818	1	-	24753	THUMPD1	THUMPD1:P01
chr16	20697788	20697788	1	-	213	ACSM1	ACSM1:P01
chr16	20691256	20691256	1	-	213	ACSM1	ACSM1:P02
chr16	20576367	20576367	1	-	215	ACSM2B	ACSM2B:P01
chr16	20404737	20404737	1	-	18830	PDILT	PDILT:P01
chr16	20352878	20352878	1	-	26120	UMOD	UMOD:P01
chr16	20352715	20352715	1	-	26120	UMOD	UMOD:P02
chr16	20327513	20327513	1	-	7492	GP2	GP2:P01
chr16	20073778	20073778	1	-	7555	GPR139	GPR139:P01
chr16	19885634	19885634	1	-	7629	GPRC5B	GPRC5B:P01
chr16	19884848	19884848	1	-	7629	GPRC5B	GPRC5B:P02
chr16	19718227	19718227	1	-	9646	KNOP1	KNOP1:P01
chr16	19522098	19522098	1	-	7155	GDE1	GDE1:P01
chr16	19067691	19067691	1	-	12722	LOC102723385	LOC102723385:P01
chr16	19067483	19067483	1	-	12722	LOC102723385	LOC102723385:P02
chr16	18926404	18926404	1	-	22718	SMG1	SMG1:P01
chr16	18801549	18801549	1	-	1171	ARL6IP1	ARL6IP1:P01
chr16	18801370	18801370	1	-	1171	ARL6IP1	ARL6IP1:P02
chr16	18790334	18790334	1	-	21297	RPS15A	RPS15A:P01
chr16	18401925	18401925	1	-	19188	PKD1P5-LOC105376752	PKD1P5-LOC105376752:P01
chr16	17470960	17470960	1	-	26736	XYLT1	XYLT1:P01
chr16	16223471	16223471	1	-	74	ABCC6	ABCC6:P01
chr16	15888603	15888603	1	-	6722	FOPNL	FOPNL:P01
chr16	15857028	15857030	3	-	16778	MYH11	MYH11:P01
chr16	15643154	15643154	1	-	13954	MARF1	MARF1:P01
chr16	15611095	15611095	1	-	15839	MIR6506	MIR6506:P01
chr16	15378294	15378294	1	-	17492	NPIPA5	NPIPA5:P01
chr16	15155002	15155002	1	-	14812	MIR3180-4	MIR3180-4:P01
chr16	15136959	15136959	1	-	19189	PKD1P6-NPIPP1	PKD1P6-NPIPP1:P01
chr16	15131601	15131601	1	-	19189	PKD1P6-NPIPP1	PKD1P6-NPIPP1:P02
chr16	15056074	15056079	6	-	17643	NTAN1	NTAN1:P01
chr16	14824702	14824702	1	-	76	ABCC6P2	ABCC6P2:P01
chr16	14694573	14694573	1	-	19217	PLA2G10	PLA2G10:P01
chr16	14630260	14630260	1	-	18548	PARN	PARN:P01
chr16	14370266	14370266	1	-	11407	LINC02130	LINC02130:P01
chr16	14021077	14021077	1	-	11445	LINC02186	LINC02186:P01
chr16	14016018	14016018	1	-	11444	LINC02185	LINC02185:P01
chr16	12803887	12803887	1	-	4037	CPPED1	CPPED1:P01
chr16	11964438	11964438	1	-	17496	NPIPB2	NPIPB2:P01
chr16	11916654	11916654	1	-	7759	GSPT1	GSPT1:P01
chr16	11915956	11915956	1	-	7759	GSPT1	GSPT1:P02
chr16	11851542	11851542	1	-	21388	RSL1D1	RSL1D1:P01
chr16	11828832	11828832	1	-	1658	BCAR4	BCAR4:P01
chr16	11797258	11797258	1	-	26879	ZC3H7A	ZC3H7A:P01
chr16	11742857	11742857	1	-	25899	TXNDC11	TXNDC11:P01
chr16	11587466	11587466	1	-	11881	LITAF	LITAF:P01
chr16	11586950	11586950	1	-	11881	LITAF	LITAF:P02
chr16	11586373	11586373	1	-	11881	LITAF	LITAF:P03
chr16	11527247	11527247	1	-	13245	LOC400499	LOC400499:P01
chr16	11345212	11345212	1	-	12868	LOC105371083	LOC105371083:P01
chr16	11306527	11306527	1	-	15614	MIR548H2	MIR548H2:P01
chr16	11281330	11281330	1	-	19893	PRM1	PRM1:P01
chr16	11276480	11276480	1	-	19894	PRM2	PRM2:P01
chr16	11273629	11273629	1	-	19895	PRM3	PRM3:P01
chr16	11269325	11269325	1	-	25302	TNP2	TNP2:P01
chr16	11256182	11256182	1	-	23472	SOCS1	SOCS1:P01
chr16	10942468	10942468	1	-	4811	DEXI	DEXI:P01
chr16	10818794	10818794	1	-	25881	TVP23A	TVP23A:P01
chr16	10694930	10694930	1	-	24554	TEKT5	TEKT5:P01
chr16	10580598	10580598	1	-	5657	EMP2	EMP2:P01
chr16	10528198	10528198	1	-	10770	LINC01290	LINC01290:P01
chr16	10182908	10182908	1	-	7692	GRIN2A	GRIN2A:P01
chr16	10182428	10182428	1	-	7692	GRIN2A	GRIN2A:P02
chr16	10182067	10182067	1	-	7692	GRIN2A	GRIN2A:P03
chr16	9455505	9455505	1	-	10699	LINC01195	LINC01195:P01
chr16	9444985	9444985	1	-	10685	LINC01177	LINC01177:P01
chr16	8963906	8963906	1	-	26284	USP7	USP7:P01
chr16	8956380	8956380	1	-	26284	USP7	USP7:P02
chr16	8949654	8949654	1	-	26284	USP7	USP7:P03
chr16	8936639	8936639	1	-	26284	USP7	USP7:P04
chr16	8869006	8869012	7	-	2561	CARHSP1	CARHSP1:P01
chr16	8868719	8868719	1	-	2561	CARHSP1	CARHSP1:P02
chr16	8868361	8868401	41	-	2561	CARHSP1	CARHSP1:P03
chr16	8867428	8867428	1	-	2561	CARHSP1	CARHSP1:P04
chr16	8861810	8861810	1	-	2561	CARHSP1	CARHSP1:P05
chr16	8797639	8797639	1	-	25018	TMEM186	TMEM186:P01
chr16	8590511	8590511	1	-	24933	TMEM114	TMEM114:P01
chr16	8589838	8589838	1	-	24933	TMEM114	TMEM114:P02
chr16	5616250	5616250	1	-	10975	LINC01570	LINC01570:P01
chr16	5097795	5097820	26	-	5434	EEF2KMT	EEF2KMT:P01
chr16	5066145	5066145	1	-	2069	C16orf89	C16orf89:P01
chr16	5033935	5033935	1	-	16922	NAGPA	NAGPA:P01
chr16	4937148	4937148	1	-	19640	PPL	PPL:P01
chr16	4847388	4847388	1	-	7359	GLYR1	GLYR1:P01
chr16	4847288	4847302	15	-	7359	GLYR1	GLYR1:P02
chr16	4802950	4802950	1	-	21155	ROGDI	ROGDI:P01
chr16	4788345	4788345	1	-	21873	SEPTIN12	SEPTIN12:P01
chr16	4767162	4767162	1	-	27296	ZNF500	ZNF500:P01
chr16	4734377	4734377	1	-	848	ANKS3	ANKS3:P01
chr16	4734271	4734271	1	-	848	ANKS3	ANKS3:P02
chr16	4614888	4614888	1	-	25947	UBALD1	UBALD1:P01
chr16	4538773	4538773	1	-	3122	CDIP1	CDIP1:P01
chr16	4538429	4538429	1	-	3122	CDIP1	CDIP1:P02
chr16	4476337	4476337	1	-	17385	NMRAL1	NMRAL1:P01
chr16	4474625	4474625	1	-	17385	NMRAL1	NMRAL1:P02
chr16	4416596	4416596	1	-	3965	CORO7	CORO7:P01
chr16	4416596	4416596	1	-	3966	CORO7-PAM16	CORO7-PAM16:P01
chr16	4415897	4415897	1	-	3965	CORO7	CORO7:P02
chr16	4351321	4351321	1	-	18499	PAM16	PAM16:P01
chr16	4328340	4328340	1	-	7319	GLIS2-AS1	GLIS2-AS1:P01
chr16	4273023	4273023	1	-	24643	TFAP4	TFAP4:P01
chr16	4253789	4253789	1	-	10974	LINC01569	LINC01569:P01
chr16	4242080	4242080	1	-	23794	SRL	SRL:P01
chr16	4116442	4116442	1	-	357	ADCY9	ADCY9:P01
chr16	3950444	3950444	1	-	11837	LINC02861	LINC02861:P01
chr16	3880713	3880713	1	-	4084	CREBBP	CREBBP:P01
chr16	3880120	3880120	1	-	4084	CREBBP	CREBBP:P02
chr16	3717524	3717524	1	-	25466	TRAP1	TRAP1:P01
chr16	3611606	3611606	1	-	22669	SLX4	SLX4:P01
chr16	3577403	3577403	1	-	17349	NLRC3	NLRC3:P01
chr16	3496652	3496652	1	-	2070	C16orf90	C16orf90:P01
chr16	3495489	3495489	1	-	2070	C16orf90	C16orf90:P02
chr16	3485469	3485469	1	-	15782	MIR6126	MIR6126:P01
chr16	3443504	3443504	1	-	27389	ZNF597	ZNF597:P01
chr16	3401065	3401065	1	-	27670	ZSCAN32	ZSCAN32:P01
chr16	3401004	3401004	1	-	27670	ZSCAN32	ZSCAN32:P02
chr16	3372668	3372668	1	-	16690	MTRNR2L4	MTRNR2L4:P01
chr16	3305430	3305430	1	-	24777	TIGD7	TIGD7:P01
chr16	3256627	3256627	1	-	14139	MEFV	MEFV:P01
chr16	3235158	3235158	1	-	27087	ZNF200	ZNF200:P01
chr16	3134882	3134882	1	-	27097	ZNF213-AS1	ZNF213-AS1:P01
chr16	3115598	3115598	1	-	27091	ZNF205-AS1	ZNF205-AS1:P01
chr16	3099294	3099294	1	-	27654	ZSCAN10	ZSCAN10:P01
chr16	3059370	3059370	1	-	16315	MMP25-AS1	MMP25-AS1:P01
chr16	3036944	3036944	1	-	1758	BICDL2	BICDL2:P01
chr16	3035541	3035541	1	-	1758	BICDL2	BICDL2:P02
chr16	3024286	3024286	1	-	8039	HCFC1R1	HCFC1R1:P01
chr16	3023942	3023942	1	-	8039	HCFC1R1	HCFC1R1:P02
chr16	3018183	3018183	1	-	3626	CLDN6	CLDN6:P01
chr16	2980446	2980446	1	-	19203	PKMYT1	PKMYT1:P01
chr16	2858170	2858170	1	-	20015	PRSS22	PRSS22:P01
chr16	2842751	2842751	1	-	20019	PRSS30P	PRSS30P:P01
chr16	2796532	2796532	1	-	22954	SNORA3C	SNORA3C:P01
chr16	2786707	2786707	1	-	20020	PRSS33	PRSS33:P01
chr16	2777280	2777280	1	-	5608	ELOB	ELOB:P01
chr16	2752600	2752600	1	-	23816	SRRM2-AS1	SRRM2-AS1:P01
chr16	2744797	2744797	1	-	23816	SRRM2-AS1	SRRM2-AS1:P02
chr16	2720224	2720224	1	-	20017	PRSS27	PRSS27:P01
chr16	2673439	2673439	1	-	5843	ERVK13-1	ERVK13-1:P01
chr16	2532005	2532005	1	-	14811	MIR3178	MIR3178:P01
chr16	2531408	2531408	1	-	3244	CEMP1	CEMP1:P01
chr16	2468213	2468213	1	-	13389	LOC729652	LOC729652:P01
chr16	2340728	2340728	1	-	47	ABCA3	ABCA3:P01
chr16	2268126	2268126	1	-	21113	RNPS1	RNPS1:P01
chr16	2267886	2267886	1	-	21113	RNPS1	RNPS1:P02
chr16	2267337	2267337	1	-	21113	RNPS1	RNPS1:P03
chr16	2251587	2251587	1	-	5381	ECI1	ECI1:P01
chr16	2214840	2214840	1	-	18980	PGP	PGP:P01
chr16	2211068	2211068	1	-	1893	BRICD5	BRICD5:P01
chr16	2196605	2196605	1	-	2593	CASKIN1	CASKIN1:P01
chr16	2155358	2155358	1	-	22858	SNHG19	SNHG19:P01
chr16	2155105	2155105	1	-	23348	SNORD60	SNORD60:P01
chr16	2136129	2136129	1	-	14813	MIR3180-5	MIR3180-5:P01
chr16	2135898	2135898	1	-	19182	PKD1	PKD1:P01
chr16	2090284	2090284	1	-	14427	MIR1225	MIR1225:P01
chr16	2047834	2047834	1	-	17646	NTHL1	NTHL1:P01
chr16	2009821	2009821	1	-	27390	ZNF598	ZNF598:P01
chr16	1981469	1981469	1	-	17461	NOXO1	NOXO1:P01
chr16	1964826	1964826	1	-	21306	RPS2	RPS2:P01
chr16	1963106	1963106	1	-	22992	SNORA64	SNORA64:P01
chr16	1962466	1962466	1	-	22880	SNORA10	SNORA10:P01
chr16	1954689	1954689	1	-	21258	RPL3L	RPL3L:P01
chr16	1943326	1943326	1	-	16596	MSRB1	MSRB1:P01
chr16	1918415	1918415	1	-	8448	HS3ST6	HS3ST6:P01
chr16	1884231	1884231	1	-	10163	LINC00254	LINC00254:P01
chr16	1872164	1872164	1	-	14152	MEIOB	MEIOB:P01
chr16	1827194	1827194	1	-	7978	HAGH	HAGH:P01
chr16	1826825	1826825	1	-	7978	HAGH	HAGH:P02
chr16	1794908	1794908	1	-	8708	IGFALS	IGFALS:P01
chr16	1793705	1793733	29	-	8708	IGFALS	IGFALS:P02
chr16	1782571	1782571	1	-	23744	SPSB3	SPSB3:P01
chr16	1781822	1781822	1	-	23744	SPSB3	SPSB3:P02
chr16	1773134	1773134	1	-	16534	MRPS34	MRPS34:P01
chr16	1771709	1771709	1	-	17374	NME3	NME3:P01
chr16	1612072	1612072	1	-	8680	IFT140	IFT140:P01
chr16	1488909	1488909	1	-	20262	PTX4	PTX4:P01
chr16	1488467	1488467	1	-	20262	PTX4	PTX4:P02
chr16	1475084	1475084	1	-	3602	CLCN7	CLCN7:P01
chr16	1475028	1475028	1	-	3602	CLCN7	CLCN7:P02
chr16	1444489	1444489	1	-	2730	CCDC154	CCDC154:P01
chr16	1420747	1420747	1	-	2071	C16orf91	C16orf91:P01
chr16	1414704	1414704	1	-	26146	UNKL	UNKL:P01
chr16	1379652	1379652	1	-	26146	UNKL	UNKL:P02
chr16	1351878	1351878	1	-	25731	TSR3	TSR3:P01
chr16	1230184	1230184	1	-	25423	TPSB2	TPSB2:P01
chr16	1225268	1225268	1	-	25425	TPSG1	TPSG1:P01
chr16	1096244	1096244	1	-	2180	C1QTNF8	C1QTNF8:P01
chr16	1078731	1078731	1	-	23865	SSTR5-AS1	SSTR5-AS1:P01
chr16	981613	981613	1	-	3317	CEROX1	CEROX1:P01
chr16	981613	981613	1	-	11904	LMF1	LMF1:P01
chr16	970984	970999	16	-	11904	LMF1	LMF1:P02
chr16	800734	800734	1	-	7407	GNG13	GNG13:P01
chr16	788381	788381	1	-	21349	RPUSD1	RPUSD1:P01
chr16	740997	740997	1	-	3538	CIAO3	CIAO3:P01
chr16	726443	726443	1	-	2817	CCDC78	CCDC78:P01
chr16	705801	705801	1	-	6379	FBXL16	FBXL16:P01
chr16	690398	690398	1	-	26542	WDR24	WDR24:P01
chr16	684334	684334	1	-	9162	JMJD8	JMJD8:P01
chr16	679777	679777	1	-	11839	LINC02867	LINC02867:P01
chr16	649313	649313	1	-	12865	LOC105371038	LOC105371038:P01
chr16	636366	636366	1	-	14198	METTL26	METTL26:P01
chr16	636305	636305	1	-	14198	METTL26	METTL26:P02
chr16	527407	527407	1	-	10154	LINC00235	LINC00235:P01
chr16	381978	381978	1	-	18952	PGAP6	PGAP6:P01
chr16	370538	370538	1	-	16477	MRPL28	MRPL28:P01
chr16	352723	352723	1	-	1530	AXIN1	AXIN1:P01
chr16	275944	275944	1	-	20829	RGS11	RGS11:P01
chr16	229449	229482	34	-	13647	LUC7L	LUC7L:P01
chr16	138673	138698	26	-	17515	NPRL3	NPRL3:P01
chr16	72631	72631	1	-	20855	RHBDF1	RHBDF1:P01
chr16	53608	53608	1	-	19519	POLR3K	POLR3K:P01
chr15	101979093	101979093	1	-	4679	DDX11L9	DDX11L9:P01
chr15	101923059	101923059	1	-	18081	OR4F4	OR4F4:P01
chr15	101746870	101746870	1	-	11955	LOC100128108	LOC100128108:P01
chr15	101745738	101745738	1	-	11955	LOC100128108	LOC100128108:P02
chr15	101744769	101744769	1	-	11955	LOC100128108	LOC100128108:P03
chr15	101724473	101724473	1	-	24325	TARS3	TARS3:P01
chr15	101652381	101652391	11	-	24860	TM2D3	TM2D3:P01
chr15	101614339	101614339	1	-	11566	LINC02348	LINC02348:P01
chr15	101489984	101489984	1	-	18751	PCSK6	PCSK6:P01
chr15	101489707	101489707	1	-	18751	PCSK6	PCSK6:P02
chr15	101309304	101309304	1	-	12211	LOC100507472	LOC100507472:P01
chr15	101295248	101295248	1	-	23414	SNRPA1	SNRPA1:P01
chr15	101277485	101277485	1	-	21821	SELENOS	SELENOS:P01
chr15	101252048	101252048	1	-	3527	CHSY1	CHSY1:P01
chr15	100919283	100919283	1	-	12382	LOC101927751	LOC101927751:P01
chr15	100602184	100602184	1	-	11865	LINS1	LINS1:P01
chr15	100559283	100559283	1	-	19887	PRKXP1	PRKXP1:P01
chr15	100544683	100544683	1	-	3320	CERS3	CERS3:P01
chr15	100544413	100544413	1	-	3320	CERS3	CERS3:P02
chr15	100544286	100544286	1	-	3320	CERS3	CERS3:P03
chr15	100350718	100350718	1	-	23612	SPATA41	SPATA41:P01
chr15	100350233	100350233	1	-	23612	SPATA41	SPATA41:P02
chr15	100341975	100341975	1	-	312	ADAMTS17	ADAMTS17:P01
chr15	99806927	99806927	1	-	5100	DNM1P46	DNM1P46:P01
chr15	99733437	99733444	8	-	13712	LYSMD4	LYSMD4:P01
chr15	99251225	99251225	1	-	25757	TTC23	TTC23:P01
chr15	99249581	99249581	1	-	25757	TTC23	TTC23:P02
chr15	99007792	99007792	1	-	18982	PGPEP1L	PGPEP1L:P01
chr15	99005656	99005656	1	-	18982	PGPEP1L	PGPEP1L:P02
chr15	98651221	98651221	1	-	8998	IRAIN	IRAIN:P01
chr15	98514336	98514336	1	-	6099	FAM169B	FAM169B:P01
chr15	98420998	98420998	1	-	11569	LINC02351	LINC02351:P01
chr15	98331558	98331558	1	-	11569	LINC02351	LINC02351:P02
chr15	98088753	98088753	1	-	10983	LINC01582	LINC01582:P01
chr15	97874429	97874429	1	-	10515	LINC00923	LINC00923:P01
chr15	97560698	97560698	1	-	12319	LOC101927310	LOC101927310:P01
chr15	97521811	97521811	1	-	11500	LINC02254	LINC02254:P01
