seqnames	start	end	width	strand	gene_name	count
chr10	125707549	125707549	1	-	EDRF1-DT	EDRF1-DT:TSS01
chr10	125719365	125719365	1	-	ENSG00000234134	ENSG00000234134:TSS01
chr10	125719448	125719566	119	-	EDRF1-DT	EDRF1-DT:TSS02
chr10	125749525	125749525	1	-	EDRF1-AS1	EDRF1-AS1:TSS01
chr10	125750466	125750482	17	-	EDRF1-AS1	EDRF1-AS1:TSS02
chr10	125752060	125752110	51	-	EDRF1-AS1	EDRF1-AS1:TSS03
chr10	125770591	125770591	1	-	MMP21	MMP21:TSS01
chr10	125773871	125773871	1	-	MMP21	MMP21:TSS02
chr10	125774078	125774078	1	-	MMP21	MMP21:TSS03
chr10	125775821	125775821	1	-	MMP21	MMP21:TSS04
chr10	125795227	125795227	1	-	UROS	UROS:TSS01
chr10	125796163	125796190	28	-	UROS	UROS:TSS02
chr10	125798103	125798119	17	-	UROS	UROS:TSS03
chr10	125800695	125800695	1	-	UROS	UROS:TSS04
chr10	125807465	125807483	19	-	UROS	UROS:TSS05
chr10	125815060	125815082	23	-	UROS	UROS:TSS06
chr10	125816252	125816252	1	-	UROS	UROS:TSS07
chr10	125816510	125816510	1	-	UROS	UROS:TSS08
chr10	125816632	125816632	1	-	UROS	UROS:TSS09
chr10	125823039	125823089	51	-	UROS	UROS:TSS10
chr10	125823196	125823268	73	-	UROS	UROS:TSS11
chr10	125854859	125854859	1	-	DHX32	DHX32:TSS01
chr10	125881292	125881292	1	-	DHX32	DHX32:TSS02
chr10	125890678	125890678	1	-	RNU2-42P	RNU2-42P:TSS01
chr10	125896436	125896436	1	-	DHX32	DHX32:TSS03
chr10	125960406	125960406	1	-	GNG10P1	GNG10P1:TSS01
chr10	125973126	125973126	1	-	FANK1-AS1	FANK1-AS1:TSS01
chr10	125973273	125973273	1	-	FANK1-AS1	FANK1-AS1:TSS02
chr10	126067006	126067006	1	-	ADAM12	ADAM12:TSS01
chr10	126070633	126070633	1	-	ADAM12	ADAM12:TSS02
chr10	126109788	126109788	1	-	ADAM12	ADAM12:TSS03
chr10	126145582	126145582	1	-	RNA5SP328	RNA5SP328:TSS01
chr10	126155305	126155305	1	-	ADAM12	ADAM12:TSS04
chr10	126388455	126388477	23	-	ADAM12	ADAM12:TSS05
chr10	126398789	126398789	1	-	ENSG00000287609	ENSG00000287609:TSS01
chr10	126421879	126421879	1	-	LINC00601	LINC00601:TSS01
chr10	126463376	126463376	1	-	C10orf90	C10orf90:TSS01
chr10	126504118	126504118	1	-	C10orf90	C10orf90:TSS02
chr10	126520859	126520859	1	-	C10orf90	C10orf90:TSS03
chr10	126521441	126521493	53	-	C10orf90	C10orf90:TSS04
chr10	126524823	126524823	1	-	C10orf90	C10orf90:TSS05
chr10	126670510	126670510	1	-	C10orf90	C10orf90:TSS06
chr10	126670693	126670693	1	-	C10orf90	C10orf90:TSS07
chr10	126779774	126779774	1	-	ENSG00000199321	ENSG00000199321:TSS01
chr10	126798708	126798708	1	-	C10orf90	C10orf90:TSS08
chr10	127000628	127000640	13	-	ENSG00000223528	ENSG00000223528:TSS01
chr10	127026422	127026423	2	-	ENSG00000223528	ENSG00000223528:TSS02
chr10	127026475	127026507	33	-	ENSG00000232935	ENSG00000232935:TSS01
chr10	127177009	127177009	1	-	INSYN2A	INSYN2A:TSS01
chr10	127196158	127196158	1	-	INSYN2A	INSYN2A:TSS02
chr10	127196591	127196591	1	-	INSYN2A	INSYN2A:TSS03
chr10	127736996	127736996	1	-	ENSG00000279725	ENSG00000279725:TSS01
chr10	127892941	127892941	1	-	CLRN3	CLRN3:TSS01
chr10	127934517	127934517	1	-	ENSG00000232259	ENSG00000232259:TSS01
chr10	128029444	128029444	1	-	ENSG00000287427	ENSG00000287427:TSS01
chr10	128062425	128062425	1	-	AS-PTPRE	AS-PTPRE:TSS01
chr10	128103128	128103128	1	-	MKI67	MKI67:TSS01
chr10	128112449	128112449	1	-	MKI67	MKI67:TSS02
chr10	128126204	128126235	32	-	MKI67	MKI67:TSS03
chr10	128126423	128126423	1	-	MKI67	MKI67:TSS04
chr10	128320214	128320214	1	-	ENSG00000234640	ENSG00000234640:TSS01
chr10	128960062	128960062	1	-	ENSG00000232985	ENSG00000232985:TSS01
chr10	128968740	128968740	1	-	ENSG00000287361	ENSG00000287361:TSS01
chr10	129036738	129036751	14	-	ENSG00000289400	ENSG00000289400:TSS01
chr10	129275051	129275051	1	-	ENSG00000289087	ENSG00000289087:TSS01
chr10	129380753	129380753	1	-	ENSG00000285615	ENSG00000285615:TSS01
chr10	129626664	129626664	1	-	ENSG00000287466	ENSG00000287466:TSS01
chr10	129701178	129701182	5	-	ENSG00000237224	ENSG00000237224:TSS01
chr10	129701262	129701262	1	-	ENSG00000237224	ENSG00000237224:TSS02
chr10	129701546	129701546	1	-	ENSG00000237224	ENSG00000237224:TSS03
chr10	129702117	129702117	1	-	ENSG00000237224	ENSG00000237224:TSS04
chr10	129843374	129843374	1	-	MIR4297	MIR4297:TSS01
chr10	129959784	129959784	1	-	EBF3	EBF3:TSS01
chr10	129963718	129963718	1	-	EBF3	EBF3:TSS02
chr10	129964274	129964274	1	-	EBF3	EBF3:TSS03
chr10	129973053	129973053	1	-	EBF3	EBF3:TSS04
chr10	130104998	130104998	1	-	ENSG00000277218	ENSG00000277218:TSS01
chr10	130110802	130110830	29	-	C10orf143	C10orf143:TSS01
chr10	130132241	130132241	1	-	PPIAP32	PPIAP32:TSS01
chr10	130286604	130286604	1	-	ENSG00000276375	ENSG00000276375:TSS01
chr10	130962668	130962668	1	-	MIR378C	MIR378C:TSS01
chr10	131260336	131260336	1	-	TCERG1L	TCERG1L:TSS01
chr10	131311721	131311721	1	-	TCERG1L	TCERG1L:TSS02
chr10	131777402	131777402	1	-	LINC01164	LINC01164:TSS01
chr10	131790199	131790199	1	-	LINC01164	LINC01164:TSS02
chr10	131833508	131833508	1	-	ENSG00000280446	ENSG00000280446:TSS01
chr10	131981923	131982013	91	-	BNIP3	BNIP3:TSS01
chr10	132184999	132184999	1	-	JAKMIP3-AS1	JAKMIP3-AS1:TSS01
chr10	132185962	132185962	1	-	JAKMIP3-AS1	JAKMIP3-AS1:TSS02
chr10	132249108	132249108	1	-	STK32C	STK32C:TSS01
chr10	132307214	132307222	9	-	STK32C	STK32C:TSS02
chr10	132307950	132307950	1	-	STK32C	STK32C:TSS03
chr10	132331831	132331880	50	-	STK32C	STK32C:TSS04
chr10	132441484	132441484	1	-	ENSG00000234311	ENSG00000234311:TSS01
chr10	132517139	132517139	1	-	ENSG00000226900	ENSG00000226900:TSS01
chr10	132518280	132518291	12	-	ENSG00000226900	ENSG00000226900:TSS02
chr10	132518367	132518367	1	-	ENSG00000226900	ENSG00000226900:TSS03
chr10	132522449	132522449	1	-	LINC01165	LINC01165:TSS01
chr10	132536923	132536923	1	-	LOC107984282	LOC107984282:TSS01
chr10	132784765	132784765	1	-	NKX6-2	NKX6-2:TSS01
chr10	132786147	132786147	1	-	NKX6-2	NKX6-2:TSS02
chr10	132812804	132812804	1	-	CFAP46	CFAP46:TSS01
chr10	132835353	132835353	1	-	CFAP46	CFAP46:TSS02
chr10	132837077	132837077	1	-	CFAP46	CFAP46:TSS03
chr10	132876908	132876908	1	-	CFAP46	CFAP46:TSS04
chr10	132910096	132910096	1	-	CFAP46	CFAP46:TSS05
chr10	132916682	132916682	1	-	CFAP46	CFAP46:TSS06
chr10	132942543	132942570	28	-	CFAP46	CFAP46:TSS07
chr10	132942823	132942823	1	-	CFAP46	CFAP46:TSS08
chr10	132947296	132947296	1	-	LINC01166	LINC01166:TSS01
chr10	132962237	132962237	1	-	LINC01167	LINC01167:TSS01
chr10	132965289	132965289	1	-	LINC01166	LINC01166:TSS02
chr10	133085719	133085719	1	-	ADGRA1-AS1	ADGRA1-AS1:TSS01
chr10	133086697	133086697	1	-	ADGRA1-AS1	ADGRA1-AS1:TSS02
chr10	133087785	133087790	6	-	ADGRA1-AS1	ADGRA1-AS1:TSS03
chr10	133088491	133088491	1	-	ADGRA1-AS1	ADGRA1-AS1:TSS04
chr10	133145304	133145304	1	-	RPL5P28	RPL5P28:TSS01
chr10	133247535	133247535	1	-	MIR202HG	MIR202HG:TSS01
chr10	133247620	133247620	1	-	MIR202	MIR202:TSS01
chr10	133247885	133247891	7	-	MIR202HG	MIR202HG:TSS02
chr10	133257551	133257551	1	-	ENSG00000273980	ENSG00000273980:TSS01
chr10	133263865	133263865	1	-	ADAM8	ADAM8:TSS01
chr10	133271425	133271425	1	-	ADAM8	ADAM8:TSS02
chr10	133272576	133272576	1	-	ADAM8	ADAM8:TSS03
chr10	133275994	133275994	1	-	ADAM8	ADAM8:TSS04
chr10	133276850	133276868	19	-	ADAM8	ADAM8:TSS05
chr10	133281522	133281522	1	-	TUBGCP2	TUBGCP2:TSS01
chr10	133283027	133283027	1	-	TUBGCP2	TUBGCP2:TSS02
chr10	133291034	133291034	1	-	TUBGCP2	TUBGCP2:TSS03
chr10	133292825	133292825	1	-	TUBGCP2	TUBGCP2:TSS04
chr10	133298023	133298023	1	-	TUBGCP2	TUBGCP2:TSS05
chr10	133301490	133301490	1	-	TUBGCP2	TUBGCP2:TSS06
chr10	133302981	133302981	1	-	TUBGCP2	TUBGCP2:TSS07
chr10	133308835	133308878	44	-	TUBGCP2	TUBGCP2:TSS08
chr10	133308977	133308977	1	-	TUBGCP2	TUBGCP2:TSS09
chr10	133309134	133309156	23	-	TUBGCP2	TUBGCP2:TSS10
chr10	133312337	133312337	1	-	TUBGCP2	TUBGCP2:TSS11
chr10	133318823	133318823	1	-	TUBGCP2	TUBGCP2:TSS12
chr10	133326175	133326175	1	-	CALY	CALY:TSS01
chr10	133326314	133326314	1	-	CALY	CALY:TSS02
chr10	133336872	133336935	64	-	CALY	CALY:TSS03
chr10	133344906	133344906	1	-	BANF1P2	BANF1P2:TSS01
chr10	133350726	133350726	1	-	ENSG00000226699	ENSG00000226699:TSS01
chr10	133356996	133356996	1	-	FUOM	FUOM:TSS01
chr10	133357737	133357737	1	-	FUOM	FUOM:TSS02
chr10	133357995	133358025	31	-	FUOM	FUOM:TSS03
chr10	133371663	133371663	1	-	MIR3944	MIR3944:TSS01
chr10	133373354	133373354	1	-	ECHS1	ECHS1:TSS01
chr10	133374869	133374869	1	-	ENSG00000274685	ENSG00000274685:TSS01
chr10	133424572	133424625	54	-	SPRN	SPRN:TSS01
chr10	133431318	133431318	1	-	OR6L2P	OR6L2P:TSS01
chr10	133527513	133527513	1	-	ENSG00000278518	ENSG00000278518:TSS01
chr10	133565583	133565583	1	-	SYCE1	SYCE1:TSS01
chr10	133565634	133565634	1	-	SYCE1	SYCE1:TSS02
chr10	133568275	133568291	17	-	SYCE1	SYCE1:TSS03
chr10	133569835	133569835	1	-	SYCE1	SYCE1:TSS04
chr10	133569958	133569958	1	-	SPRNP1	SPRNP1:TSS01
chr10	133576031	133576031	1	-	OR6L1P	OR6L1P:TSS01
chr10	133626792	133626795	4	-	FRG2B	FRG2B:TSS01
chr10	133637892	133637892	1	-	RARRES2P2	RARRES2P2:TSS01
chr10	133660635	133660635	1	-	CLUHP5	CLUHP5:TSS01
chr10	133778498	133778498	1	-	ENSG00000282875	ENSG00000282875:TSS01
chr11	75780	75780	1	+	WBP1LP10	WBP1LP10:TSS01
chr11	123312	123312	1	+	CICP23	CICP23:TSS01
chr11	129279	129279	1	+	ENSG00000255229	ENSG00000255229:TSS01
chr11	193078	193078	1	+	SCGB1C1	SCGB1C1:TSS01
chr11	196761	196795	35	+	ODF3	ODF3:TSS01
chr11	196953	196953	1	+	ODF3	ODF3:TSS02
chr11	203623	203623	1	+	ENSG00000254559	ENSG00000254559:TSS01
chr11	207511	207511	1	+	RIC8A	RIC8A:TSS01
chr11	207708	207708	1	+	RIC8A	RIC8A:TSS02
chr11	208530	208530	1	+	RIC8A	RIC8A:TSS03
chr11	208800	208855	56	+	RIC8A	RIC8A:TSS04
chr11	209069	209080	12	+	RIC8A	RIC8A:TSS05
chr11	209336	209336	1	+	MIR6743	MIR6743:TSS01
chr11	209630	209630	1	+	RIC8A	RIC8A:TSS06
chr11	209745	209745	1	+	RIC8A	RIC8A:TSS07
chr11	210364	210364	1	+	RIC8A	RIC8A:TSS08
chr11	212468	212468	1	+	RIC8A	RIC8A:TSS09
chr11	212728	212728	1	+	RIC8A	RIC8A:TSS10
chr11	212870	212870	1	+	RIC8A	RIC8A:TSS11
chr11	213036	213036	1	+	RIC8A	RIC8A:TSS12
chr11	213449	213449	1	+	RIC8A	RIC8A:TSS13
chr11	236966	237038	73	+	PSMD13	PSMD13:TSS01
chr11	244429	244429	1	+	PSMD13	PSMD13:TSS02
chr11	248607	248607	1	+	PSMD13	PSMD13:TSS03
chr11	250784	250784	1	+	PSMD13	PSMD13:TSS04
chr11	251227	251227	1	+	PSMD13	PSMD13:TSS05
chr11	251543	251543	1	+	PSMD13	PSMD13:TSS06
chr11	278407	278407	1	+	NLRP6	NLRP6:TSS01
chr11	278570	278570	1	+	NLRP6	NLRP6:TSS02
chr11	279059	279059	1	+	NLRP6	NLRP6:TSS03
chr11	287305	287305	1	+	ENSG00000255026	ENSG00000255026:TSS01
chr11	288038	288086	49	+	ENSG00000255026	ENSG00000255026:TSS02
chr11	289126	289178	53	+	PGGHG	PGGHG:TSS01
chr11	289559	289559	1	+	PGGHG	PGGHG:TSS02
chr11	289920	289920	1	+	PGGHG	PGGHG:TSS03
chr11	291560	291560	1	+	PGGHG	PGGHG:TSS04
chr11	293679	293679	1	+	PGGHG	PGGHG:TSS05
chr11	303655	303655	1	+	IFITM2	IFITM2:TSS01
chr11	303830	303830	1	+	IFITM2	IFITM2:TSS02
chr11	304397	304412	16	+	IFITM2	IFITM2:TSS03
chr11	307187	307187	1	+	IFITM2	IFITM2:TSS04
chr11	307599	307631	33	+	IFITM2	IFITM2:TSS05
chr11	307816	307816	1	+	IFITM2	IFITM2:TSS06
chr11	308106	308136	31	+	IFITM2	IFITM2:TSS07
chr11	308193	308193	1	+	IFITM2	IFITM2:TSS08
chr11	308253	308253	1	+	IFITM2	IFITM2:TSS09
chr11	308320	308320	1	+	IFITM2	IFITM2:TSS10
chr11	308408	308408	1	+	ENSG00000288681	ENSG00000288681:TSS01
chr11	308509	308509	1	+	IFITM2	IFITM2:TSS11
chr11	308698	308698	1	+	IFITM2	IFITM2:TSS12
chr11	308755	308769	15	+	IFITM2	IFITM2:TSS13
chr11	309013	309013	1	+	IFITM2	IFITM2:TSS14
chr11	310041	310041	1	+	IFITM1	IFITM1:TSS01
chr11	310944	310944	1	+	IFITM1	IFITM1:TSS02
chr11	311309	311309	1	+	IFITM1	IFITM1:TSS03
chr11	311840	311840	1	+	IFITM1	IFITM1:TSS04
chr11	313391	313391	1	+	IFITM1	IFITM1:TSS05
chr11	313506	313527	22	+	IFITM1	IFITM1:TSS06
chr11	314040	314040	1	+	IFITM1	IFITM1:TSS07
chr11	314418	314418	1	+	IFITM1	IFITM1:TSS08
chr11	314787	314787	1	+	IFITM1	IFITM1:TSS09
chr11	318640	318672	33	+	ENSG00000251661	ENSG00000251661:TSS01
chr11	321991	321991	1	+	ENSG00000255089	ENSG00000255089:TSS01
chr11	327171	327171	1	+	ENSG00000255328	ENSG00000255328:TSS01
chr11	327310	327310	1	+	ENSG00000255328	ENSG00000255328:TSS02
chr11	327400	327400	1	+	ENSG00000255328	ENSG00000255328:TSS03
chr11	329709	329709	1	+	ENSG00000255328	ENSG00000255328:TSS04
chr11	333192	333192	1	+	ENSG00000270972	ENSG00000270972:TSS01
chr11	369499	369499	1	+	B4GALNT4	B4GALNT4:TSS01
chr11	369796	369796	1	+	B4GALNT4	B4GALNT4:TSS02
chr11	375461	375461	1	+	B4GALNT4	B4GALNT4:TSS03
chr11	379982	379982	1	+	B4GALNT4	B4GALNT4:TSS04
chr11	380292	380292	1	+	B4GALNT4	B4GALNT4:TSS05
chr11	392596	392614	19	+	PKP3	PKP3:TSS01
chr11	393449	393463	15	+	PKP3	PKP3:TSS02
chr11	394145	394145	1	+	PKP3	PKP3:TSS03
chr11	394209	394243	35	+	PKP3	PKP3:TSS04
chr11	396151	396151	1	+	PKP3	PKP3:TSS05
chr11	397372	397372	1	+	PKP3	PKP3:TSS06
chr11	397630	397630	1	+	PKP3	PKP3:TSS07
chr11	404087	404087	1	+	PKP3	PKP3:TSS08
chr11	448268	448268	1	+	PTDSS2	PTDSS2:TSS01
chr11	450279	450354	76	+	PTDSS2	PTDSS2:TSS02
chr11	450420	450451	32	+	PTDSS2	PTDSS2:TSS03
chr11	458674	458674	1	+	PTDSS2	PTDSS2:TSS04
chr11	473920	473920	1	+	PTDSS2	PTDSS2:TSS05
chr11	487239	487239	1	+	PTDSS2	PTDSS2:TSS06
chr11	489350	489350	1	+	PTDSS2	PTDSS2:TSS07
chr11	489791	489791	1	+	PTDSS2	PTDSS2:TSS08
chr11	512513	512513	1	+	ENSG00000288033	ENSG00000288033:TSS01
chr11	528907	528907	1	+	ENSG00000254739	ENSG00000254739:TSS01
chr11	537527	537527	1	+	LRRC56	LRRC56:TSS01
chr11	557595	557595	1	+	LMNTD2-AS1	LMNTD2-AS1:TSS01
chr11	558892	558892	1	+	LMNTD2-AS1	LMNTD2-AS1:TSS02
chr11	559262	559262	1	+	LMNTD2-AS1	LMNTD2-AS1:TSS03
chr11	559475	559477	3	+	LMNTD2-AS1	LMNTD2-AS1:TSS04
chr11	560404	560404	1	+	RASSF7	RASSF7:TSS01
chr11	560956	560987	32	+	RASSF7	RASSF7:TSS02
chr11	561450	561450	1	+	RASSF7	RASSF7:TSS03
chr11	561547	561547	1	+	RASSF7	RASSF7:TSS04
chr11	562385	562385	1	+	RASSF7	RASSF7:TSS05
chr11	576470	576521	52	+	PHRF1	PHRF1:TSS01
chr11	601657	601657	1	+	PHRF1	PHRF1:TSS02
chr11	637269	637269	1	+	DRD4	DRD4:TSS01
chr11	639057	639057	1	+	DRD4	DRD4:TSS02
chr11	665910	665910	1	+	ENSG00000255158	ENSG00000255158:TSS01
chr11	694438	694438	1	+	EPS8L2	EPS8L2:TSS01
chr11	695591	695591	1	+	TMEM80	TMEM80:TSS01
chr11	695643	695643	1	+	TMEM80	TMEM80:TSS02
chr11	695796	695816	21	+	TMEM80	TMEM80:TSS03
chr11	703007	703007	1	+	TMEM80	TMEM80:TSS04
chr11	705217	705217	1	+	EPS8L2	EPS8L2:TSS02
chr11	706117	706120	4	+	EPS8L2	EPS8L2:TSS03
chr11	706201	706242	42	+	EPS8L2	EPS8L2:TSS04
chr11	706595	706629	35	+	EPS8L2	EPS8L2:TSS05
chr11	709368	709368	1	+	EPS8L2	EPS8L2:TSS06
chr11	709560	709560	1	+	EPS8L2	EPS8L2:TSS07
chr11	720606	720606	1	+	EPS8L2	EPS8L2:TSS08
chr11	720972	721019	48	+	EPS8L2	EPS8L2:TSS09
chr11	721073	721085	13	+	EPS8L2	EPS8L2:TSS10
chr11	721282	721282	1	+	EPS8L2	EPS8L2:TSS11
chr11	721926	721926	1	+	EPS8L2	EPS8L2:TSS12
chr11	724562	724562	1	+	EPS8L2	EPS8L2:TSS13
chr11	726081	726081	1	+	EPS8L2	EPS8L2:TSS14
chr11	726561	726561	1	+	EPS8L2	EPS8L2:TSS15
chr11	726627	726627	1	+	EPS8L2	EPS8L2:TSS16
chr11	726954	726954	1	+	EPS8L2	EPS8L2:TSS17
chr11	747415	747464	50	+	TALDO1	TALDO1:TSS01
chr11	755744	755744	1	+	TALDO1	TALDO1:TSS02
chr11	763982	763982	1	+	TALDO1	TALDO1:TSS03
chr11	764370	764370	1	+	TALDO1	TALDO1:TSS04
chr11	777574	777608	35	+	LOC171391	LOC171391:TSS01
chr11	779617	779617	1	+	ENSG00000279672	ENSG00000279672:TSS01
chr11	781645	781645	1	+	ENSG00000255142	ENSG00000255142:TSS01
chr11	797511	797511	1	+	PANO1	PANO1:TSS01
chr11	809965	810003	39	+	RPLP2	RPLP2:TSS01
chr11	810269	810269	1	+	RPLP2	RPLP2:TSS02
chr11	810398	810398	1	+	RPLP2	RPLP2:TSS03
chr11	811372	811372	1	+	RPLP2	RPLP2:TSS04
chr11	811681	811681	1	+	SNORA52	SNORA52:TSS01
chr11	812079	812079	1	+	RPLP2	RPLP2:TSS05
chr11	818914	818914	1	+	PNPLA2	PNPLA2:TSS01
chr11	820835	820835	1	+	PNPLA2	PNPLA2:TSS02
chr11	821774	821774	1	+	PNPLA2	PNPLA2:TSS03
chr11	822016	822016	1	+	PNPLA2	PNPLA2:TSS04
chr11	823543	823543	1	+	PNPLA2	PNPLA2:TSS05
chr11	823648	823648	1	+	PNPLA2	PNPLA2:TSS06
chr11	826144	826157	14	+	CRACR2B	CRACR2B:TSS01
chr11	827248	827296	49	+	CRACR2B	CRACR2B:TSS02
chr11	827578	827578	1	+	CRACR2B	CRACR2B:TSS03
chr11	827919	827919	1	+	CRACR2B	CRACR2B:TSS04
chr11	828260	828260	1	+	CRACR2B	CRACR2B:TSS05
chr11	828467	828467	1	+	CRACR2B	CRACR2B:TSS06
chr11	829297	829307	11	+	CRACR2B	CRACR2B:TSS07
chr11	830485	830485	1	+	CRACR2B	CRACR2B:TSS08
chr11	832887	833009	123	+	CD151	CD151:TSS01
chr11	834536	834536	1	+	CD151	CD151:TSS02
chr11	834872	834872	1	+	CD151	CD151:TSS03
chr11	835194	835194	1	+	CD151	CD151:TSS04
chr11	835551	835551	1	+	CD151	CD151:TSS05
chr11	836803	836803	1	+	CD151	CD151:TSS06
chr11	838180	838180	1	+	CD151	CD151:TSS07
chr11	842812	842852	41	+	TSPAN4	TSPAN4:TSS01
chr11	842941	842941	1	+	TSPAN4	TSPAN4:TSS02
chr11	843315	843339	25	+	TSPAN4	TSPAN4:TSS03
chr11	844081	844153	73	+	TSPAN4	TSPAN4:TSS04
chr11	844446	844446	1	+	TSPAN4	TSPAN4:TSS05
chr11	847197	847197	1	+	TSPAN4	TSPAN4:TSS06
chr11	848810	848810	1	+	TSPAN4	TSPAN4:TSS07
chr11	849816	849816	1	+	TSPAN4	TSPAN4:TSS08
chr11	862297	862345	49	+	TSPAN4	TSPAN4:TSS09
chr11	863272	863272	1	+	TSPAN4	TSPAN4:TSS10
chr11	924881	924881	1	+	AP2A2	AP2A2:TSS01
chr11	925809	925809	1	+	AP2A2	AP2A2:TSS02
chr11	925870	925945	76	+	AP2A2	AP2A2:TSS03
chr11	932687	932687	1	+	AP2A2	AP2A2:TSS04
chr11	933555	933555	1	+	AP2A2	AP2A2:TSS05
chr11	940735	940735	1	+	AP2A2	AP2A2:TSS06
chr11	942279	942279	1	+	AP2A2	AP2A2:TSS07
chr11	943100	943100	1	+	AP2A2	AP2A2:TSS08
chr11	946461	946461	1	+	AP2A2	AP2A2:TSS09
chr11	948421	948421	1	+	RNU6-1025P	RNU6-1025P:TSS01
chr11	984191	984191	1	+	AP2A2	AP2A2:TSS10
chr11	985384	985384	1	+	AP2A2	AP2A2:TSS11
chr11	985538	985538	1	+	AP2A2	AP2A2:TSS12
chr11	991993	991993	1	+	AP2A2	AP2A2:TSS13
chr11	996064	996064	1	+	AP2A2	AP2A2:TSS14
chr11	1000563	1000563	1	+	AP2A2	AP2A2:TSS15
chr11	1001326	1001326	1	+	AP2A2	AP2A2:TSS16
chr11	1001646	1001646	1	+	AP2A2	AP2A2:TSS17
chr11	1002768	1002768	1	+	AP2A2	AP2A2:TSS18
chr11	1003237	1003237	1	+	AP2A2	AP2A2:TSS19
chr11	1003732	1003732	1	+	AP2A2	AP2A2:TSS20
chr11	1004785	1004785	1	+	AP2A2	AP2A2:TSS21
chr11	1005288	1005288	1	+	AP2A2	AP2A2:TSS22
chr11	1006275	1006275	1	+	AP2A2	AP2A2:TSS23
chr11	1006465	1006465	1	+	AP2A2	AP2A2:TSS24
chr11	1006544	1006544	1	+	AP2A2	AP2A2:TSS25
chr11	1006989	1006989	1	+	AP2A2	AP2A2:TSS26
chr11	1008081	1008081	1	+	AP2A2	AP2A2:TSS27
chr11	1009284	1009284	1	+	AP2A2	AP2A2:TSS28
chr11	1049880	1049880	1	+	LINC02688	LINC02688:TSS01
chr11	1052611	1052611	1	+	LINC02688	LINC02688:TSS02
chr11	1074875	1074875	1	+	MUC2	MUC2:TSS01
chr11	1099770	1099770	1	+	MUC2	MUC2:TSS02
chr11	1157953	1157953	1	+	MUC5AC	MUC5AC:TSS01
chr11	1218530	1218530	1	+	ENSG00000286275	ENSG00000286275:TSS01
chr11	1223066	1223066	1	+	MUC5B	MUC5B:TSS01
chr11	1228520	1228520	1	+	MUC5B	MUC5B:TSS02
chr11	1256605	1256605	1	+	MIR6744	MIR6744:TSS01
chr11	1257626	1257626	1	+	MUC5B	MUC5B:TSS03
chr11	1259523	1259523	1	+	MUC5B	MUC5B:TSS04
chr11	1309708	1309708	1	+	TOLLIP-AS1	TOLLIP-AS1:TSS01
chr11	1309769	1309769	1	+	TOLLIP-DT	TOLLIP-DT:TSS01
chr11	1350359	1350359	1	+	LINC02689	LINC02689:TSS01
chr11	1389899	1389934	36	+	BRSK2	BRSK2:TSS01
chr11	1390285	1390285	1	+	BRSK2	BRSK2:TSS02
chr11	1409400	1409400	1	+	BRSK2	BRSK2:TSS03
chr11	1409759	1409759	1	+	BRSK2	BRSK2:TSS04
chr11	1410443	1410470	28	+	BRSK2	BRSK2:TSS05
chr11	1411152	1411152	1	+	BRSK2	BRSK2:TSS06
chr11	1440799	1440799	1	+	BRSK2	BRSK2:TSS07
chr11	1442445	1442445	1	+	BRSK2	BRSK2:TSS08
chr11	1450658	1450685	28	+	BRSK2	BRSK2:TSS09
chr11	1453838	1453838	1	+	BRSK2	BRSK2:TSS10
chr11	1454427	1454427	1	+	BRSK2	BRSK2:TSS11
chr11	1571353	1571353	1	+	KRTAP5-AS1	KRTAP5-AS1:TSS01
chr11	1572741	1572741	1	+	KRTAP5-AS1	KRTAP5-AS1:TSS02
chr11	1573257	1573257	1	+	KRTAP5-AS1	KRTAP5-AS1:TSS03
chr11	1573649	1573649	1	+	KRTAP5-AS1	KRTAP5-AS1:TSS04
chr11	1573771	1573771	1	+	KRTAP5-AS1	KRTAP5-AS1:TSS05
chr11	1629775	1629803	29	+	KRTAP5-5	KRTAP5-5:TSS01
chr11	1665597	1665599	3	+	FAM99A	FAM99A:TSS01
chr11	1665867	1665867	1	+	FAM99A	FAM99A:TSS02
chr11	1688297	1688297	1	+	LINC02708	LINC02708:TSS01
chr11	1697195	1697195	1	+	KRTAP5-6	KRTAP5-6:TSS01
chr11	1760348	1760348	1	+	ENSG00000235027	ENSG00000235027:TSS01
chr11	1773745	1773745	1	+	ENSG00000287484	ENSG00000287484:TSS01
chr11	1792553	1792553	1	+	RPL36AP39	RPL36AP39:TSS01
chr11	1828307	1828307	1	+	SYT8	SYT8:TSS01
chr11	1828543	1828543	1	+	SYT8	SYT8:TSS02
chr11	1831087	1831087	1	+	SYT8	SYT8:TSS03
chr11	1833792	1833792	1	+	SYT8	SYT8:TSS04
chr11	1834310	1834310	1	+	SYT8	SYT8:TSS05
chr11	1834427	1834476	50	+	SYT8	SYT8:TSS06
chr11	1834572	1834590	19	+	SYT8	SYT8:TSS07
chr11	1834871	1834871	1	+	SYT8	SYT8:TSS08
chr11	1834990	1834990	1	+	SYT8	SYT8:TSS09
chr11	1835106	1835106	1	+	SYT8	SYT8:TSS10
chr11	1835560	1835560	1	+	SYT8	SYT8:TSS11
chr11	1836029	1836029	1	+	SYT8	SYT8:TSS12
chr11	1838981	1838981	1	+	TNNI2	TNNI2:TSS01
chr11	1839469	1839481	13	+	TNNI2	TNNI2:TSS02
chr11	1839697	1839697	1	+	TNNI2	TNNI2:TSS03
